SA2_CODE,Total_Population,Median_age_persons,Median_tot_prsnl_inc_weekly,Total_Managers,Total_Professionals,Total_White_Collar,Total_High_Value_Professionals,Professional_Density_per_1000,Total_Professional_Industry_Workers,Professional_Industry_Concentration,Total_Flats_Apartments,Total_Separate_Houses,Commercial_Density_Proxy,Commercial_Stock_Ratio,Commercial_Opportunity_Score,Demand_Gap_Index,Is_Employment_Cluster,Is_Emerging_Cluster,Score_Professional_Demand,Score_Professional_Density,Score_Industry_Concentration,Score_Commercial_Deficit,Score_Income
603011066,3324,44,641,363,359,1030,722,217.14,232,69.77,0,2403,7.8,0.0,23.1,9.74,False,False,3.99,15.51,5.33,99.95,19.72
603011067,6675,44,661,901,569,2159,1470,220.19,406,60.81,54,4969,41.4,0.01,24.29,11.89,False,False,8.12,15.73,4.64,99.75,20.34
603021069,3447,54,647,453,724,1454,1177,341.36,260,75.41,0,2679,21.0,0.01,26.17,15.42,False,False,6.5,24.38,5.76,99.88,19.91
603021070,4802,49,551,629,819,1819,1448,301.48,283,58.92,9,3839,18.3,0.0,25.36,14.75,False,False,7.99,21.53,4.5,99.89,16.95
603021071,4051,50,543,476,494,1258,970,239.39,156,38.5,10,3324,22.9,0.01,23.12,11.21,False,False,5.36,17.1,2.94,99.86,16.71
603021072,9405,42,681,1137,1572,3725,2709,288.01,750,79.74,31,6799,51.7,0.01,27.9,17.71,False,False,14.96,20.57,6.09,99.69,20.95
603031073,2593,57,509,324,289,774,613,236.31,105,40.48,14,2264,19.4,0.01,22.4,10.12,False,False,3.38,16.88,3.09,99.88,15.66
603031074,4988,57,595,760,463,1590,1223,245.14,179,35.88,22,4195,26.8,0.01,23.76,12.11,False,False,6.75,17.51,2.74,99.84,18.31
604011075,3270,38,593,195,284,743,479,146.44,165,50.44,0,2738,0.0,0.0,21.0,6.55,False,False,2.64,10.46,3.85,100.0,18.25
604011076,5175,45,689,943,589,2065,1532,295.98,230,44.44,0,3989,4.8,0.0,25.62,14.8,False,False,8.46,21.14,3.39,99.97,21.2
604011077,3779,40,629,306,519,1150,825,218.25,231,61.11,240,3109,176.1,0.05,22.98,9.97,False,False,4.55,15.59,4.67,98.95,19.35
604011078,6777,41,683,585,1232,2540,1817,268.07,372,54.88,137,5297,98.3,0.02,25.65,14.5,False,False,10.03,19.15,4.19,99.42,21.02
604011079,5417,47,673,599,978,2080,1577,291.07,281,51.86,9,4162,31.2,0.01,25.64,14.72,False,False,8.71,20.79,3.96,99.81,20.71
604011080,3535,39,700,275,471,1160,746,210.97,210,59.39,15,2889,10.5,0.0,23.05,9.59,False,False,4.12,15.07,4.53,99.94,21.54
604011081,4067,48,602,255,537,1187,792,194.69,144,35.4,18,3303,48.6,0.01,22.14,9.11,False,False,4.37,13.91,2.7,99.71,18.52
604011082,7088,49,608,593,853,2090,1446,203.98,350,49.37,58,5568,54.1,0.01,23.61,11.24,False,False,7.98,14.57,3.77,99.68,18.71
604011083,4515,48,541,360,486,1175,846,187.33,174,38.53,0,3386,19.2,0.01,21.98,9.02,False,False,4.67,13.38,2.94,99.89,16.65
604011084,6388,49,599,533,769,1819,1302,203.79,290,45.39,24,5285,20.7,0.0,23.31,10.86,False,False,7.19,14.56,3.47,99.88,18.43
604021085,14481,43,619,1149,1771,4224,2920,201.63,663,45.78,50,11246,42.5,0.0,26.0,15.22,False,False,16.12,14.4,3.5,99.75,19.05
604021086,5075,44,535,339,382,1035,721,142.04,134,26.4,0,4020,63.0,0.01,20.72,7.04,False,False,3.98,10.15,2.02,99.63,16.46
604021087,5385,44,634,629,557,1639,1186,220.2,197,36.58,14,4263,16.1,0.0,23.39,11.13,False,False,6.55,15.73,2.79,99.9,19.51
604021088,3661,41,760,401,586,1370,987,269.52,209,57.07,0,2794,0.0,0.0,24.66,12.35,False,False,5.45,19.25,4.36,100.0,23.38
604021089,6472,52,648,792,955,2311,1747,269.89,248,38.31,68,4963,69.8,0.01,25.23,14.4,False,False,9.65,19.28,2.92,99.59,19.94
604021090,3116,43,763,346,465,1195,811,260.19,147,47.16,0,2446,1.8,0.0,24.06,11.53,False,False,4.48,18.58,3.6,99.99,23.48
604021091,6619,49,604,796,665,2019,1461,220.69,239,36.1,0,4831,6.6,0.0,23.76,11.91,False,False,8.07,15.76,2.76,99.96,18.58
604021092,3478,47,763,465,744,1541,1209,347.51,185,53.18,0,2504,23.1,0.01,26.35,15.73,False,False,6.67,24.82,4.06,99.86,23.48
604031093,1617,45,845,414,164,747,578,357.23,99,61.19,14,1303,10.7,0.01,25.86,14.34,False,False,3.19,25.52,4.67,99.94,26.0
604031094,4188,41,690,1011,392,1673,1403,334.92,96,22.92,9,3058,15.3,0.0,25.76,15.82,False,False,7.75,23.92,1.75,99.91,21.23
604031095,3934,42,652,473,286,1063,759,192.88,143,36.34,32,3045,29.3,0.01,22.24,8.97,False,False,4.19,13.78,2.77,99.83,20.06
604031096,3843,46,621,575,511,1384,1086,282.52,153,39.8,0,2917,1.2,0.0,24.36,13.09,False,False,6.0,20.18,3.04,99.99,19.11
604031097,4267,47,548,322,301,877,623,145.97,175,41.0,60,3783,50.4,0.01,20.91,6.91,False,False,3.44,10.43,3.13,99.7,16.86
699999499,1377,0,0,44,94,190,138,100.15,28,20.32,0,0,0.0,0.0,17.33,3.96,False,False,0.76,7.15,1.55,100.0,0.0
701011002,7149,33,1236,1507,2468,5178,3975,555.94,2094,292.87,8101,36,5671.9,0.7,34.74,20.45,False,False,21.95,39.71,22.36,66.34,38.03
701011004,3602,38,1310,735,1331,2563,2066,573.41,814,225.92,788,901,551.6,0.33,35.65,25.33,False,False,11.41,40.96,17.25,96.73,40.31
701011005,3943,33,1297,918,1239,2746,2157,546.91,1337,339.0,2533,768,1774.9,0.54,35.93,22.8,False,False,11.91,39.06,25.88,89.47,39.91
701011006,2563,34,966,354,576,1286,930,362.71,602,234.79,263,1440,184.1,0.11,29.41,15.35,False,False,5.13,25.91,17.92,98.91,29.72
701011007,2819,36,1281,593,986,2023,1579,559.93,671,237.94,1830,753,1281.0,0.5,34.05,22.5,False,False,8.72,39.99,18.17,92.4,39.42
701011008,4101,34,1237,825,1302,2842,2127,518.53,996,242.81,2080,864,1460.5,0.49,34.0,22.28,False,False,11.74,37.04,18.54,91.33,38.06
701011009,2858,35,1453,686,1042,2274,1728,604.41,674,235.75,1607,809,1149.2,0.46,35.7,24.56,False,False,9.54,43.17,18.0,93.18,44.71
701021010,2078,35,915,187,493,938,680,327.08,299,143.82,177,1294,127.5,0.09,26.86,13.46,False,False,3.75,23.36,10.98,99.24,28.15
701021011,2385,37,1034,292,506,1172,798,334.45,454,190.28,4,1629,2.8,0.0,28.38,14.15,False,False,4.41,23.89,14.53,99.98,31.82
701021012,1712,33,1015,182,274,660,456,266.2,309,180.39,20,541,34.1,0.05,26.36,10.74,False,False,2.52,19.01,13.77,99.8,31.23
701021013,3430,33,957,375,1020,1829,1395,406.59,440,128.24,220,1493,154.0,0.09,29.34,18.2,False,False,7.7,29.04,9.79,99.09,29.45
701021016,2892,35,913,312,750,1414,1062,367.09,402,138.96,962,628,676.4,0.42,27.64,15.4,False,False,5.86,26.22,10.61,95.99,28.09
701021018,1841,36,1042,239,520,993,759,412.05,339,184.04,39,1249,27.3,0.02,29.61,16.78,False,False,4.19,29.43,14.05,99.84,32.06
701021019,4803,35,838,432,711,1843,1143,237.93,632,131.56,219,2658,153.3,0.05,25.59,11.55,False,False,6.31,16.99,10.04,99.09,25.78
701021020,4597,37,1101,593,1206,2568,1799,391.26,905,196.82,1105,2458,776.8,0.22,30.67,18.07,False,False,9.93,27.95,15.03,95.39,33.88
701021021,6006,30,1356,855,1975,3538,2830,471.12,1942,323.29,348,3657,262.2,0.06,36.98,24.25,False,False,15.62,33.65,24.68,98.44,41.72
701021022,4341,38,938,488,780,1926,1268,292.03,650,149.7,622,2196,474.4,0.16,27.06,13.54,False,False,7.0,20.86,11.43,97.18,28.86
701021023,2576,36,957,230,650,1205,880,341.48,360,139.7,900,1135,630.0,0.31,27.07,14.08,False,False,4.86,24.39,10.66,96.26,29.45
701021024,2000,37,939,218,403,877,621,310.34,288,143.93,0,1213,0.0,0.0,26.66,12.8,False,False,3.43,22.17,10.99,100.0,28.89
701021025,3884,34,1203,541,1613,2647,2154,554.44,829,213.38,2291,1190,1603.7,0.46,34.0,23.3,False,False,11.89,39.6,16.29,90.48,37.02
701021026,3261,35,1229,475,1511,2377,1986,608.83,599,183.63,2027,1180,1418.9,0.44,34.48,24.93,False,False,10.96,43.49,14.02,91.58,37.82
701021027,2511,40,948,245,786,1335,1031,410.43,356,141.72,513,1285,359.1,0.2,28.8,17.13,False,False,5.69,29.32,10.82,97.87,29.17
701021028,2023,35,864,219,339,854,558,275.69,251,124.01,38,1129,26.6,0.02,25.38,11.37,False,False,3.08,19.69,9.47,99.84,26.58
701021029,1836,39,977,220,490,945,710,386.5,296,161.13,145,1131,101.5,0.08,28.45,15.67,False,False,3.92,27.61,12.3,99.4,30.06
701021030,2510,36,1052,278,500,1159,778,309.84,491,195.54,4,1669,2.8,0.0,28.04,13.21,False,False,4.3,22.13,14.93,99.98,32.37
701031031,5100,36,1185,590,575,1812,1165,228.39,1607,315.04,3,2008,67.5,0.03,29.4,11.33,False,False,6.43,16.31,24.05,99.6,36.46
701031032,8387,39,1145,1353,1277,4078,2630,313.54,1370,163.33,18,5259,15.3,0.0,30.96,18.44,False,False,14.52,22.4,12.47,99.91,35.23
701031034,3197,41,1096,515,511,1568,1026,320.83,557,174.17,304,1785,256.0,0.11,28.23,14.07,False,False,5.66,22.92,13.3,98.48,33.72
701031035,4289,40,977,635,488,1659,1123,261.77,479,111.66,3,2577,34.5,0.01,26.21,12.42,False,False,6.2,18.7,8.52,99.8,30.06
701041036,3091,32,1104,326,495,1459,821,265.52,602,194.7,951,1375,665.7,0.29,26.88,11.29,False,False,4.53,18.97,14.86,96.05,33.97
701041037,2747,33,1011,283,439,1111,722,262.74,454,165.21,726,1404,508.2,0.24,26.07,11.03,False,False,3.99,18.77,12.61,96.98,31.11
701041038,4501,32,1304,759,952,2540,1711,380.05,1116,247.89,67,3302,47.8,0.01,32.38,18.24,False,False,9.45,27.15,18.92,99.72,40.12
701041039,3142,34,877,264,346,1037,610,194.08,417,132.68,1187,1556,830.9,0.3,23.46,8.19,False,False,3.37,13.86,10.13,95.07,26.98
701041040,3053,33,851,197,257,819,454,148.66,397,129.99,346,1738,242.2,0.12,22.79,6.47,False,False,2.51,10.62,9.92,98.56,26.18
701041041,4456,32,1182,554,730,2104,1284,288.09,1000,224.37,233,2858,165.5,0.05,29.19,13.7,False,False,7.09,20.58,17.13,99.02,36.37
701041042,6451,28,1288,763,1256,3095,2019,312.93,1668,258.52,524,3760,366.8,0.09,31.52,16.38,False,False,11.15,22.35,19.74,97.82,39.63
701041043,6555,29,1194,772,1096,3016,1868,284.93,1644,250.76,797,3451,557.9,0.13,30.19,14.82,False,False,10.31,20.35,19.14,96.69,36.74
701041044,3175,33,1012,314,438,1239,752,236.78,506,159.32,12,1985,8.4,0.0,26.01,10.53,False,False,4.15,16.91,12.16,99.95,31.14
702011045,4215,35,1073,578,966,2127,1544,366.22,749,177.66,153,2251,126.6,0.05,30.0,17.21,False,False,8.52,26.16,13.56,99.25,33.02
702011046,5418,33,1118,707,1636,3008,2343,432.37,1029,189.89,273,2627,195.0,0.07,32.77,21.66,False,False,12.94,30.88,14.5,98.84,34.4
702011047,4585,33,1078,545,971,2118,1516,330.57,814,177.5,91,2338,63.7,0.03,29.38,15.93,False,False,8.37,23.61,13.55,99.62,33.17
702011048,4964,34,1190,595,1299,2636,1894,381.47,1109,223.36,0,2785,15.0,0.01,32.01,18.84,False,False,10.46,27.25,17.05,99.91,36.62
702011049,4025,35,1306,570,1528,2625,2098,521.11,955,237.21,398,1417,281.6,0.15,35.17,23.99,False,False,11.58,37.22,18.11,98.33,40.18
702011050,1961,31,807,293,257,702,550,280.33,168,85.63,300,619,233.1,0.23,24.5,11.37,False,False,3.04,20.02,6.54,98.62,24.83
702011051,2706,42,948,343,543,1228,886,327.3,366,135.21,115,1257,150.4,0.09,27.16,14.01,False,False,4.89,23.38,10.32,99.11,29.17
702011052,3912,30,356,219,263,580,482,123.18,277,70.79,24,1602,37.8,0.02,20.14,5.72,False,False,2.66,8.8,5.4,99.78,10.95
702011053,2839,29,269,108,260,446,368,129.58,312,109.86,11,1317,15.2,0.01,20.41,5.64,False,False,2.03,9.26,8.39,99.91,8.28
702011054,1851,28,275,110,157,311,267,144.17,181,97.73,0,969,7.8,0.01,20.35,5.88,False,False,1.47,10.3,7.46,99.95,8.46
702021055,2203,26,416,174,141,371,315,142.92,167,75.77,0,1123,14.4,0.01,20.5,5.97,False,False,1.74,10.21,5.78,99.91,12.8
702021056,3080,33,671,323,496,1117,819,265.82,512,166.18,137,1851,106.4,0.05,25.61,11.68,False,False,4.52,18.99,12.69,99.37,20.65
702031057,4242,47,690,624,571,1530,1195,281.64,343,80.84,104,2522,157.1,0.05,25.23,13.23,False,False,6.6,20.12,6.17,99.07,21.23
702031058,1890,28,308,165,161,372,326,172.4,118,62.4,10,709,18.4,0.02,20.5,7.05,False,False,1.8,12.31,4.76,99.89,9.48
702031059,2118,26,190,54,186,279,240,113.26,117,55.21,6,645,10.2,0.02,18.84,4.7,False,False,1.33,8.09,4.22,99.94,5.85
702031060,2348,30,240,115,232,432,347,147.72,159,67.69,170,1311,126.8,0.08,19.87,6.19,False,False,1.92,10.55,5.17,99.25,7.38
702031061,5204,27,260,175,592,919,767,147.36,372,71.47,9,1862,17.7,0.01,20.78,7.37,False,False,4.23,10.53,5.46,99.89,8.0
702041062,2541,30,336,172,299,597,471,185.29,229,90.09,26,1200,20.3,0.02,21.48,7.91,False,False,2.6,13.23,6.88,99.88,10.34
702041063,6983,28,298,216,687,1063,903,129.3,292,41.81,3,2659,8.7,0.0,20.35,7.11,False,False,4.99,9.24,3.19,99.95,9.17
702041064,3267,33,1506,348,757,1527,1105,338.13,320,97.92,107,1859,79.1,0.04,28.93,15.06,False,False,6.1,24.15,7.48,99.53,46.34
702051065,2283,29,334,206,267,552,473,207.09,171,74.87,79,809,86.8,0.09,21.58,8.66,False,False,2.61,14.79,5.72,99.48,10.28
702051066,4189,28,276,177,345,646,522,124.58,233,55.61,9,1255,52.2,0.04,19.74,5.87,False,False,2.88,8.9,4.25,99.69,8.49
702051067,9658,33,1069,1182,1636,3935,2818,291.75,2007,207.79,129,5248,139.5,0.03,31.21,18.05,False,False,15.56,20.84,15.86,99.17,32.89
702051068,2609,25,311,158,235,482,393,150.57,198,75.86,28,900,26.5,0.03,20.43,6.45,False,False,2.17,10.76,5.79,99.84,9.57
799999499,3500,0,0,103,221,413,324,92.54,53,15.14,0,0,0.0,0.0,17.42,4.2,False,False,1.79,6.61,1.16,100.0,0.0
801011001,2605,42,1372,585,1041,1867,1626,623.94,814,312.36,57,1640,39.9,0.02,37.79,26.71,False,False,8.98,44.57,23.85,99.76,42.22
801011002,8502,30,1009,1253,3435,6063,4688,551.33,2465,289.9,8048,39,5633.6,0.7,35.13,21.72,False,False,25.88,39.38,22.13,66.57,31.05
801011003,7520,29,1027,1282,3094,5557,4376,581.84,2337,310.73,2371,1243,1659.7,0.46,39.06,29.62,False,False,24.16,41.56,23.72,90.15,31.6
801011004,3055,35,948,361,582,1457,943,308.57,696,227.75,6,2265,4.2,0.0,28.46,13.62,False,False,5.21,22.04,17.39,99.98,29.17
801011005,2965,42,1288,656,1199,2210,1855,625.42,1001,337.49,101,1592,70.7,0.04,38.29,27.34,False,False,10.24,44.67,25.77,99.58,39.63
801011006,7265,36,1176,1207,1825,4476,3032,417.29,2393,329.34,66,4762,46.2,0.01,36.08,23.21,False,False,16.74,29.81,25.14,99.73,36.18
801011007,5531,37,1149,989,1688,3558,2677,483.91,1617,292.3,58,4084,40.6,0.01,36.04,24.61,False,False,14.78,34.57,22.32,99.76,35.35
801011008,4781,39,1023,691,1354,2832,2045,427.65,1326,277.29,26,3111,18.2,0.01,33.39,20.9,False,False,11.29,30.55,21.17,99.89,31.48
801011009,3671,37,1173,595,1033,2191,1628,443.36,1122,305.56,0,2473,0.0,0.0,33.89,20.33,False,False,8.99,31.67,23.33,100.0,36.09
801011010,2126,41,1164,355,570,1242,925,434.88,583,274.09,13,1443,9.1,0.01,32.06,18.08,False,False,5.11,31.06,20.93,99.95,35.82
801011011,3372,38,1143,608,960,2070,1568,464.87,952,282.24,30,2374,21.0,0.01,33.71,20.9,False,False,8.66,33.2,21.55,99.88,35.17
801011013,3008,42,1169,585,918,1881,1503,499.5,798,265.2,626,1624,438.2,0.19,33.67,21.42,False,False,8.3,35.68,20.25,97.4,35.97
801011014,3321,38,1053,498,889,1880,1387,417.52,958,288.38,57,2553,39.9,0.02,32.36,18.7,False,False,7.66,29.82,22.02,99.76,32.4
801011015,5628,36,1041,790,1506,3244,2296,407.89,1595,283.35,391,2904,273.7,0.08,33.37,20.57,False,False,12.68,29.13,21.63,98.38,32.03
801011016,7672,39,1050,1275,2149,4525,3424,446.24,2071,269.91,199,5183,139.3,0.03,35.87,25.18,False,False,18.9,31.87,20.61,99.17,32.31
801011017,3767,38,1089,609,989,2177,1598,424.1,1081,286.89,45,2626,31.5,0.01,32.92,19.52,False,False,8.82,30.29,21.9,99.81,33.51
801011018,2739,28,1190,484,1319,2277,1803,658.03,801,292.34,429,423,300.3,0.35,37.59,27.97,False,False,9.95,47.0,22.32,98.22,36.62
801011019,7049,34,1172,1103,1928,4225,3031,429.93,2130,302.13,14,4874,9.8,0.0,35.91,23.71,False,False,16.73,30.71,23.07,99.94,36.06
801011020,3104,37,1078,535,1045,1940,1580,508.86,913,294.04,752,1713,526.4,0.21,34.04,21.83,False,False,8.72,36.35,22.45,96.88,33.17
801011021,2740,43,1160,524,762,1716,1286,469.17,780,284.57,9,1941,6.3,0.0,33.42,20.3,False,False,7.1,33.51,21.72,99.96,35.69
801011022,3383,38,1118,601,1010,2069,1611,476.06,886,261.82,52,2037,36.4,0.02,33.57,21.4,False,False,8.89,34.0,19.99,99.78,34.4
801011023,3054,40,932,397,848,1598,1245,407.53,777,254.34,113,1880,79.1,0.04,31.02,17.91,False,False,6.87,29.11,19.42,99.53,28.68
801011024,3069,35,1041,473,909,1794,1382,450.16,826,269.06,174,2009,121.8,0.06,32.53,19.75,False,False,7.63,32.15,20.54,99.28,32.03
801011025,2587,38,1125,398,671,1512,1069,413.06,708,273.57,0,1816,0.0,0.0,31.79,17.7,False,False,5.9,29.5,20.89,100.0,34.62
801011026,2795,41,1332,609,987,1937,1596,570.82,850,304.01,53,1753,37.1,0.02,36.54,24.74,False,False,8.81,40.77,23.21,99.78,40.98
801011143,714,30,1236,95,235,484,330,461.54,176,246.15,0,407,0.0,0.0,31.35,17.39,False,False,1.82,32.97,18.79,100.0,38.03
801031031,395,34,725,0,6,6,6,15.15,0,0.0,0,0,0.9,0.22,17.51,0.56,False,False,0.03,1.08,0.0,99.99,22.31
801031113,1097,47,746,95,113,303,208,189.44,184,167.58,163,294,215.8,0.27,23.39,7.25,False,False,1.15,13.53,12.79,98.72,22.95
801031114,125,39,1215,14,31,71,45,357.14,19,150.79,0,75,0.0,0.0,27.49,12.88,False,False,0.25,25.51,11.51,100.0,37.38
801031115,296,27,1161,155,34,216,189,636.36,154,518.52,0,102,0.0,0.0,38.17,23.25,False,False,1.04,45.45,39.59,100.0,35.72
801041034,6129,35,1207,1257,1824,4207,3081,502.61,2237,364.93,471,3474,329.7,0.08,38.07,25.94,False,False,17.01,35.9,27.86,98.04,37.14
801041035,7339,30,1183,1103,2243,4525,3346,455.86,2322,316.35,8,4086,5.6,0.0,37.15,25.51,False,False,18.47,32.56,24.15,99.97,36.4
801041036,6471,32,1349,1316,2065,4679,3381,522.4,2314,357.54,97,3710,67.9,0.02,39.48,27.88,False,False,18.67,37.31,27.3,99.6,41.51
801041037,4800,34,1395,1127,1753,3708,2880,599.88,1905,396.79,575,2619,402.5,0.13,40.47,28.67,False,False,15.9,42.85,30.29,97.61,42.92
801041038,4435,35,1548,1120,1662,3529,2782,627.14,1834,413.44,62,2519,43.4,0.02,41.84,30.0,False,False,15.36,44.8,31.56,99.74,47.63
801041039,7484,30,1121,1377,2705,5341,4082,545.36,2505,334.67,2508,2923,1755.6,0.32,38.5,27.54,False,False,22.54,38.95,25.55,89.58,34.49
801041040,8586,31,1049,1474,2750,5669,4224,491.91,2493,290.32,3868,2633,2707.6,0.42,36.03,24.53,False,False,23.32,35.14,22.16,83.93,32.28
801041043,298,47,1110,45,99,193,144,481.61,59,197.32,0,197,0.0,0.0,30.27,17.6,False,False,0.8,34.4,15.06,100.0,34.15
801041044,8244,31,1207,1755,2968,6017,4723,572.83,3123,378.78,2122,3508,1485.4,0.26,41.23,30.54,False,False,26.08,40.92,28.92,91.19,37.14
801041046,10957,34,1124,1761,3141,6878,4902,447.34,3356,306.26,0,5933,0.0,0.0,39.24,29.51,False,False,27.06,31.95,23.38,100.0,34.58
801041047,6680,44,1251,1432,2218,4930,3650,546.33,2318,346.95,0,4266,0.0,0.0,39.95,29.59,False,False,20.15,39.02,26.49,100.0,38.49
801041048,5579,36,1134,898,1708,3646,2606,467.03,1736,311.11,0,2624,0.0,0.0,35.9,23.87,False,False,14.39,33.36,23.75,100.0,34.89
801041118,712,30,1161,88,202,440,290,406.73,168,235.62,9,234,6.3,0.03,29.91,15.32,False,False,1.6,29.05,17.99,99.96,35.72
801041120,5310,30,1222,830,1696,3416,2526,475.62,1670,314.44,261,1872,182.7,0.09,36.08,23.7,False,False,13.95,33.97,24.01,98.92,37.6
801041121,2220,30,1113,313,591,1231,904,407.02,537,241.78,13,1119,9.1,0.01,30.87,17.02,False,False,4.99,29.07,18.46,99.95,34.25
801041122,2405,31,1342,412,895,1662,1307,543.23,768,319.2,0,1379,0.0,0.0,35.87,23.01,False,False,7.22,38.8,24.37,100.0,41.29
801051049,2848,19,257,46,657,1014,703,246.75,163,57.21,0,0,0.0,0.0,22.24,10.75,False,False,3.88,17.63,4.37,100.0,7.91
801051050,5376,42,1236,1221,2125,3947,3346,622.28,1907,354.66,484,3219,338.8,0.09,40.57,30.83,False,False,18.47,44.45,27.08,97.99,38.03
801051051,6383,30,1512,1941,4264,7451,6205,971.96,4061,636.12,7129,363,4990.3,0.67,52.56,36.49,True,False,34.26,69.43,48.56,70.39,46.52
801051053,4835,27,1076,1022,2421,4131,3443,711.95,1757,363.32,4669,0,3268.3,0.7,39.36,28.16,False,False,19.01,50.85,27.74,80.6,33.11
801051054,3292,30,1303,798,1734,3093,2532,768.9,1582,480.41,1783,938,1248.1,0.46,43.16,31.9,False,False,13.98,54.92,36.68,92.59,40.09
801051055,4296,35,1125,954,1552,3072,2506,583.2,1508,350.94,681,2411,476.7,0.15,37.96,26.96,False,False,13.84,41.66,26.79,97.17,34.62
801051056,3227,40,1361,844,1263,2456,2107,652.73,1163,360.29,295,1875,206.5,0.1,39.65,28.77,False,False,11.63,46.62,27.51,98.77,41.88
801051057,5703,35,1200,1207,2539,4562,3746,656.73,2133,373.95,2471,1486,1729.7,0.44,40.79,30.33,False,False,20.68,46.91,28.55,89.74,36.92
801051058,5917,35,1261,1364,2726,4866,4090,691.11,2054,347.08,1098,3245,768.6,0.18,42.61,34.33,False,False,22.58,49.37,26.5,95.44,38.8
801051060,4470,31,1448,1159,2745,4786,3904,873.18,2429,543.28,4099,564,2869.3,0.62,47.26,34.82,False,False,21.55,62.37,41.48,82.97,44.55
801051061,6727,34,1354,1608,2987,5479,4595,682.97,2684,398.93,855,3340,598.5,0.14,44.53,35.76,False,False,25.37,48.78,30.46,96.45,41.66
801051124,4588,38,1592,1372,2072,4096,3444,750.49,2286,498.15,1888,1861,1321.6,0.35,45.43,33.46,False,False,19.01,53.61,38.03,92.16,48.98
801051125,1974,21,962,2090,328,2481,2418,1224.3,2587,1309.87,0,405,0.0,0.0,63.83,50.4,False,False,13.35,87.45,100.0,100.0,29.6
801051127,1544,40,1335,352,689,1273,1041,673.79,613,396.76,783,520,548.1,0.42,38.43,26.06,False,False,5.75,48.13,30.29,96.75,41.08
801061062,3124,45,1577,681,1352,2407,2033,650.56,869,278.08,408,1747,285.6,0.13,38.83,28.36,False,False,11.22,46.47,21.23,98.31,48.52
801061063,1827,47,1816,564,906,1753,1470,804.16,721,394.42,898,591,628.6,0.42,42.85,31.56,False,False,8.12,57.44,30.11,96.27,55.88
801061064,5328,38,1572,1481,2666,4905,4147,778.19,2576,483.39,3180,1742,2226.0,0.45,46.0,34.06,False,False,22.9,55.59,36.9,86.79,48.37
801061067,6455,40,1250,1445,2341,4530,3786,586.43,2240,346.96,1173,3741,821.1,0.17,40.16,29.87,False,False,20.9,41.89,26.49,95.13,38.46
801061069,3146,42,1469,768,1285,2388,2053,652.37,896,284.72,366,1681,256.2,0.13,38.69,28.53,False,False,11.33,46.6,21.74,98.48,45.2
801061070,3120,50,1591,726,1188,2253,1914,613.26,822,263.38,248,1690,173.6,0.09,37.88,26.91,False,False,10.57,43.8,20.11,98.97,48.95
801061129,1946,39,1775,616,1147,2052,1763,905.5,1335,685.67,2149,117,1504.3,0.66,48.68,33.88,False,False,9.73,64.68,52.35,91.07,54.62
801061131,6579,35,1777,2235,3987,7221,6222,945.59,4269,648.78,7505,246,5253.5,0.68,52.89,35.06,True,True,34.35,67.54,49.53,68.82,54.68
801071071,5100,35,1168,821,1118,3136,1939,380.12,1777,348.36,159,2966,111.3,0.04,33.81,18.8,False,False,10.71,27.15,26.6,99.34,35.94
801071072,3839,38,1135,623,1087,2538,1710,445.31,1349,351.3,347,1836,242.9,0.11,34.42,20.33,False,False,9.44,31.81,26.82,98.56,34.92
801071073,5730,37,1192,975,1441,3626,2416,421.57,1938,338.16,125,3638,87.5,0.02,35.28,21.61,False,False,13.34,30.11,25.82,99.48,36.68
801071074,5268,37,1088,778,1132,2888,1910,362.5,1559,295.88,51,3789,35.7,0.01,32.47,18.18,False,False,10.54,25.89,22.59,99.79,33.48
801071075,5108,37,1179,880,1237,3289,2117,414.37,1918,375.42,365,2961,255.5,0.08,35.04,20.33,False,False,11.69,29.6,28.66,98.48,36.28
801071076,3006,43,1415,729,1042,2281,1771,588.96,1136,377.79,23,2060,16.1,0.01,38.56,25.9,False,False,9.78,42.07,28.84,99.9,43.54
801071077,2706,37,1164,436,639,1604,1075,397.12,835,308.46,6,1899,4.2,0.0,32.16,17.15,False,False,5.93,28.37,23.55,99.98,35.82
801071078,7892,38,1157,1352,1892,4987,3244,411.0,2671,338.4,105,4169,73.5,0.02,36.37,23.53,False,False,17.91,29.36,25.83,99.56,35.6
801071079,3140,38,1207,597,882,1974,1479,470.87,987,314.23,0,2299,0.0,0.0,34.37,20.9,False,False,8.17,33.63,23.99,100.0,37.14
801071080,4129,36,1197,758,1440,3089,2198,532.2,1630,394.67,3210,124,2247.0,0.67,35.85,21.73,False,False,12.13,38.01,30.13,86.67,36.83
801071081,4329,36,1084,601,984,2380,1585,366.05,1248,288.22,0,2580,0.0,0.0,31.9,17.45,False,False,8.75,26.15,22.0,100.0,33.35
