SAL_CODE_2021,synthetic_population,avg_age_synthetic,median_income_synthetic,mode_education_synthetic
SAL41270,1,23.0,572.0,Bachelor
SAL41272,1,56.0,2043.0,Bachelor
SAL41273,46,35.45652173913044,1103.5,Certificate III/IV
SAL41274,10,28.7,1987.5,Bachelor
SAL41275,12,30.083333333333332,1376.0,Year 12
SAL41276,146,36.34931506849315,1222.0,No qualification
SAL41277,39,38.53846153846154,1637.0,No qualification
SAL41278,65,36.676923076923075,1266.0,Bachelor
SAL41279,345,39.46086956521739,1328.0,No qualification
SAL41280,2,27.0,1651.5,Bachelor
SAL41281,139,39.2589928057554,1476.0,No qualification
SAL41282,159,37.113207547169814,1386.0,No qualification
SAL41283,58,39.12068965517241,1709.0,No qualification
SAL41284,6,35.5,929.5,Bachelor
SAL41286,25,41.68,1013.0,Certificate III/IV
SAL41288,366,37.22950819672131,1382.5,No qualification
SAL41289,274,37.003649635036496,1361.0,No qualification
SAL41290,379,40.477572559366756,1340.0,No qualification
SAL41291,185,38.63243243243243,1256.0,Certificate III/IV
SAL41292,428,37.25233644859813,1217.0,No qualification
SAL41293,88,40.92045454545455,1394.5,No qualification
SAL41294,48,32.479166666666664,1226.5,Certificate III/IV
SAL41295,8,37.75,1612.0,Year 12
SAL41297,2,35.5,3637.5,Diploma
SAL41299,9,36.77777777777778,1320.0,Certificate III/IV
SAL41300,1,48.0,997.0,No qualification
SAL41301,3,18.0,1347.0,Certificate III/IV
SAL41302,3,34.333333333333336,666.0,Bachelor
SAL41303,4,11.25,1213.0,Diploma
SAL41304,1,8.0,1662.0,No qualification
SAL41305,10,45.6,1956.5,Certificate III/IV
SAL41306,5,34.2,1906.0,Certificate III/IV
SAL41308,1,59.0,745.0,Bachelor
SAL41309,1,3.0,1584.0,No qualification
SAL41310,8,33.625,1318.0,Bachelor
SAL41311,88,37.90909090909091,1213.5,Year 12
SAL41312,107,38.61682242990654,1518.0,Year 12
SAL41313,147,42.01360544217687,1349.0,No qualification
SAL41314,65,37.723076923076924,1648.0,Certificate III/IV
SAL41315,199,39.050251256281406,1202.0,No qualification
SAL41316,42,36.19047619047619,1313.0,No qualification
SAL41317,239,36.18828451882845,1325.0,No qualification
SAL41318,200,39.41,1400.5,No qualification
SAL41320,433,40.14087759815242,1330.0,No qualification
SAL41321,91,35.75824175824176,1245.0,Bachelor
SAL41322,4,28.5,2168.5,Bachelor
SAL41323,3,45.333333333333336,3323.0,Diploma
SAL41324,4,31.75,974.0,Year 12
SAL41325,6,39.833333333333336,1189.5,Year 12
SAL41326,62,43.903225806451616,1162.0,No qualification
SAL41327,103,39.019417475728154,1187.0,No qualification
SAL41328,8,46.5,1034.0,No qualification
SAL41329,98,38.57142857142857,1366.0,No qualification
SAL41330,197,42.868020304568525,1333.0,No qualification
SAL41331,34,36.3235294117647,1179.5,No qualification
SAL41332,1,43.0,1155.0,Year 12
SAL41333,6,21.5,1014.0,No qualification
SAL41334,10,37.8,1824.5,Year 12
SAL41335,2,53.0,1978.5,No qualification
SAL41336,8,44.5,2289.5,Certificate III/IV
SAL41337,3,15.666666666666666,1076.0,Bachelor
SAL41338,259,35.00772200772201,1346.0,Certificate III/IV
SAL41340,6,38.5,2067.0,Year 12
SAL41341,3,21.333333333333332,1426.0,No qualification
SAL41342,1,4.0,460.0,No qualification
SAL41343,1,13.0,535.0,Certificate III/IV
SAL41344,9,40.55555555555556,996.0,Year 12
SAL41345,1,22.0,426.0,Bachelor
SAL41346,94,40.47872340425532,1252.0,No qualification
SAL41347,144,38.9375,1240.0,No qualification
SAL41348,6,33.166666666666664,1564.0,Year 12
SAL41349,18,40.666666666666664,1110.5,Certificate III/IV
SAL41350,1,26.0,462.0,Postgraduate
SAL41351,44,38.65909090909091,1005.5,Certificate III/IV
SAL41352,220,37.61818181818182,1228.5,No qualification
SAL41353,113,39.008849557522126,1442.0,Year 12
SAL41354,5,19.8,722.0,No qualification
SAL41355,1,67.0,821.0,No qualification
SAL41356,177,36.67231638418079,1110.0,No qualification
SAL41357,13,32.92307692307692,1070.0,No qualification
SAL41358,16,45.3125,925.5,Year 12
SAL41359,1,9.0,619.0,Certificate III/IV
SAL41360,1,48.0,1115.0,Postgraduate
SAL41361,3,19.333333333333332,1700.0,Year 12
SAL41362,2,37.5,1750.5,Diploma
SAL41363,15,42.266666666666666,1574.0,Bachelor
SAL41364,26,37.15384615384615,1023.5,No qualification
SAL41365,1,5.0,1116.0,Year 12
SAL41366,160,36.375,1365.0,Year 12
SAL41367,107,37.23364485981308,1281.0,No qualification
SAL41368,66,41.65151515151515,1322.5,Year 12
SAL41370,1,80.0,713.0,Year 12
SAL41371,3,36.0,3792.0,Bachelor
SAL41372,2,37.0,917.0,Certificate III/IV
SAL41373,111,40.26126126126126,1633.0,Year 12
SAL41374,59,34.016949152542374,1272.0,No qualification
SAL41375,139,36.96402877697842,1442.0,No qualification
SAL41377,15,39.46666666666667,1784.0,Year 12
SAL41378,21,40.38095238095238,1320.0,Year 12
SAL41379,2,50.5,3270.5,Diploma
SAL41380,1,37.0,257.0,Postgraduate
SAL41382,44,33.61363636363637,1836.0,Certificate III/IV
SAL41383,2,63.5,1476.5,No qualification
SAL41384,123,36.21951219512195,1479.0,No qualification
SAL41385,100,36.32,1409.5,Certificate III/IV
SAL41386,14,30.0,1016.0,No qualification
SAL41387,21,38.19047619047619,1565.0,Certificate III/IV
SAL41389,1,18.0,1171.0,Bachelor
SAL41390,4,39.5,575.0,Year 12
SAL41392,4,35.0,1679.5,No qualification
SAL41393,49,41.38775510204081,1497.0,Certificate III/IV
SAL41395,292,38.62328767123287,1261.0,No qualification
SAL41396,68,35.9264705882353,1557.0,No qualification
SAL41397,2,33.0,3095.5,Certificate III/IV
SAL41401,115,43.10434782608696,1257.0,No qualification
SAL41403,1,63.0,1187.0,Diploma
SAL41404,30,32.96666666666667,1380.0,No qualification
SAL41405,20,32.5,1208.0,No qualification
SAL41407,1,39.0,920.0,No qualification
SAL41408,2,28.0,815.0,No qualification
SAL41409,1,60.0,2135.0,Postgraduate
SAL41410,123,37.5609756097561,1246.0,Year 12
SAL41411,1,37.0,704.0,Year 12
SAL41412,31,36.87096774193548,1566.0,Bachelor
SAL41413,11,36.0,1508.0,No qualification
SAL41414,8,26.75,1792.5,No qualification
SAL41415,2,36.0,3500.5,Certificate III/IV
SAL41416,79,37.860759493670884,1392.0,No qualification
SAL41419,12,31.75,1649.0,Year 12
SAL41420,184,36.52717391304348,1377.5,Certificate III/IV
SAL41421,136,42.036764705882355,1363.0,No qualification
SAL41422,2,10.0,1259.0,No qualification
SAL41425,1,29.0,929.0,Postgraduate
SAL41426,14,29.0,994.5,Certificate III/IV
SAL41427,3,33.0,998.0,Bachelor
SAL41428,13,46.23076923076923,660.0,No qualification
SAL41429,12,29.833333333333332,1497.0,Certificate III/IV
SAL41431,14,33.0,2050.5,Certificate III/IV
SAL41432,125,41.888,1107.0,No qualification
SAL41434,7,19.428571428571427,1369.0,No qualification
SAL41435,4,45.0,947.0,No qualification
SAL41436,56,38.714285714285715,1457.0,No qualification
SAL41438,36,30.13888888888889,968.0,Certificate III/IV
SAL41439,4,31.25,1799.5,Bachelor
SAL41440,2,52.0,2972.0,Certificate III/IV
SAL41441,1,47.0,1143.0,Diploma
SAL41442,8,52.5,1498.5,Diploma
SAL41443,57,41.92982456140351,1365.0,No qualification
SAL41444,25,33.92,1048.0,Bachelor
SAL41445,1,20.0,9847.0,Year 12
SAL41446,9,31.555555555555557,796.0,Certificate III/IV
SAL41447,11,32.45454545454545,1693.0,Certificate III/IV
SAL41448,1,38.0,475.0,Certificate III/IV
SAL41449,1,16.0,728.0,Year 12
SAL41450,13,39.53846153846154,1815.0,Certificate III/IV
SAL41451,11,38.90909090909091,1406.0,No qualification
SAL41452,5,25.4,2211.0,Certificate III/IV
SAL41453,1,62.0,3453.0,Postgraduate
SAL41455,19,33.578947368421055,2273.0,Bachelor
SAL41456,2,50.0,609.0,Certificate III/IV
SAL41457,26,43.5,993.0,No qualification
SAL41459,8,34.375,1850.5,No qualification
SAL41460,2,55.5,1894.0,Bachelor
SAL41461,102,36.1078431372549,1321.0,No qualification
SAL41464,109,39.137614678899084,1462.0,No qualification
SAL41465,7,49.142857142857146,758.0,Bachelor
SAL41466,198,36.464646464646464,1348.0,No qualification
SAL41469,4,43.25,915.0,Certificate III/IV
SAL41470,1,36.0,1984.0,Bachelor
SAL41471,178,38.640449438202246,1311.5,No qualification
SAL41472,51,39.549019607843135,1302.0,Certificate III/IV
SAL41473,117,37.46153846153846,1403.0,Certificate III/IV
SAL41474,24,32.583333333333336,1108.0,No qualification
SAL41475,6,33.666666666666664,1372.5,Certificate III/IV
SAL41476,85,37.858823529411765,1292.0,Bachelor
SAL41477,15,44.4,1125.0,Year 12
SAL41478,2,27.5,724.5,Certificate III/IV
SAL41479,73,38.21917808219178,1583.0,No qualification
SAL41480,112,38.848214285714285,1320.0,No qualification
SAL41481,1,84.0,484.0,Bachelor
SAL41484,8,39.75,1624.0,Certificate III/IV
SAL41487,2,46.5,1930.0,Diploma
SAL41488,98,38.724489795918366,1290.5,Year 12
SAL41489,4,43.75,1734.5,No qualification
SAL41490,152,37.81578947368421,1265.5,No qualification
SAL41491,51,36.68627450980392,1406.0,Year 12
SAL41493,13,33.84615384615385,1017.0,Bachelor
SAL41494,41,35.1219512195122,1087.0,No qualification
SAL41495,27,43.7037037037037,1337.0,Bachelor
SAL41496,1,56.0,3311.0,No qualification
SAL41497,44,37.52272727272727,1221.0,No qualification
SAL41499,78,41.06410256410256,1390.0,Year 12
SAL41500,253,39.094861660079054,1462.0,No qualification
SAL41502,2,24.5,1163.5,Diploma
SAL41503,5,30.8,3639.0,No qualification
SAL41504,4,16.75,2069.5,Bachelor
SAL41505,186,38.725806451612904,1409.0,Certificate III/IV
SAL41506,3,24.666666666666668,5333.0,Certificate III/IV
SAL41507,102,37.970588235294116,1234.0,No qualification
SAL41508,45,38.422222222222224,1495.0,No qualification
SAL41509,8,35.75,1735.5,Certificate III/IV
SAL41510,1,0.0,6231.0,Year 12
SAL41511,123,38.552845528455286,1143.0,No qualification
SAL41512,16,35.25,1586.0,No qualification
SAL41513,3,32.666666666666664,1760.0,No qualification
SAL41514,93,37.075268817204304,1636.0,No qualification
SAL41515,129,37.2093023255814,1521.0,No qualification
SAL41516,2,56.5,1698.5,Certificate III/IV
SAL41518,135,35.56296296296296,1114.0,Year 12
SAL41519,22,41.95454545454545,1715.5,No qualification
SAL41520,4,41.0,1247.5,Year 12
SAL41522,1,4.0,2376.0,Year 12
SAL41525,1,65.0,1726.0,No qualification
SAL41526,4,31.75,1679.5,Certificate III/IV
SAL41528,7,26.857142857142858,1612.0,Certificate III/IV
SAL41529,12,42.75,1558.5,Year 12
SAL41530,3,30.666666666666668,819.0,No qualification
SAL41531,2,48.0,2375.5,Bachelor
SAL41533,1,65.0,820.0,Certificate III/IV
SAL41534,8,48.0,1166.0,Bachelor
SAL41535,2,31.5,1938.0,Bachelor
SAL41536,7,40.42857142857143,2098.0,Year 12
SAL41538,20,34.65,1106.0,Certificate III/IV
SAL41539,209,38.73205741626794,1283.0,No qualification
SAL41540,5,31.4,1555.0,Certificate III/IV
SAL41541,2,41.0,1632.0,Diploma
SAL41542,31,35.54838709677419,1238.0,Year 12
SAL41545,2,41.0,793.0,Diploma
SAL41546,2,27.5,1586.5,Bachelor
SAL41547,41,36.170731707317074,1522.0,No qualification
SAL41548,11,38.0,789.0,Certificate III/IV
SAL41550,1,9.0,5795.0,Year 12
SAL41551,69,37.20289855072464,1436.0,No qualification
SAL41552,3,46.333333333333336,918.0,Certificate III/IV
SAL41554,1,54.0,171.0,Bachelor
SAL41555,83,37.12048192771084,1092.0,No qualification
SAL41558,6,42.333333333333336,776.5,Bachelor
SAL41559,4,51.0,1439.5,Year 12
SAL41560,30,44.13333333333333,1365.5,No qualification
SAL41561,4,40.5,3147.0,Bachelor
SAL41562,15,43.2,1195.0,Year 12
SAL41563,2,39.5,1354.5,Diploma
SAL41564,189,36.37566137566137,1433.0,No qualification
SAL41566,157,38.51592356687898,1368.0,No qualification
SAL41567,58,36.96551724137931,1233.0,No qualification
SAL41568,257,37.63813229571984,1276.0,No qualification
SAL41569,138,34.68115942028985,1344.5,No qualification
SAL41570,1,14.0,524.0,Bachelor
SAL41571,39,37.17948717948718,1381.0,No qualification
SAL41572,1,36.0,851.0,Diploma
SAL41573,100,37.35,1458.5,No qualification
SAL41574,3,30.0,2145.0,Certificate III/IV
SAL41575,1,39.0,227.0,Year 12
SAL41576,1,9.0,1543.0,Year 12
SAL41577,3,50.0,1550.0,Bachelor
SAL41579,7,38.57142857142857,1019.0,No qualification
SAL41581,3,49.0,3289.0,Diploma
SAL41583,16,35.875,1691.0,No qualification
SAL41584,1,37.0,801.0,Diploma
SAL41585,144,37.09027777777778,1275.5,No qualification
SAL41587,64,40.8125,1640.0,Certificate III/IV
SAL41588,250,36.548,1390.5,No qualification
SAL41589,108,38.416666666666664,1403.0,No qualification
SAL41590,244,36.09016393442623,1329.0,No qualification
SAL41592,1,29.0,277.0,Postgraduate
SAL41594,8,44.875,1728.5,Bachelor
SAL41595,4,62.75,1755.5,No qualification
SAL41596,2,43.5,1841.5,Year 12
SAL41597,1,52.0,1753.0,Year 12
SAL41598,4,19.25,540.5,No qualification
SAL41599,1,0.0,425.0,Postgraduate
SAL41600,127,39.826771653543304,1127.0,Year 12
SAL41601,2,18.5,1655.5,Postgraduate
SAL41602,108,43.75925925925926,1017.0,Year 12
SAL41603,1,52.0,1148.0,Bachelor
SAL41606,1,49.0,493.0,Certificate III/IV
SAL41607,1,25.0,554.0,Bachelor
SAL41608,1,55.0,1536.0,No qualification
SAL41610,102,36.950980392156865,1386.5,No qualification
SAL41611,6,36.0,858.0,No qualification
SAL41612,20,33.35,1473.5,No qualification
SAL41613,17,44.8235294117647,768.0,Bachelor
SAL41614,27,45.407407407407405,1611.0,No qualification
SAL41615,2,38.5,2534.0,Diploma
SAL41616,210,39.42857142857143,1505.0,No qualification
SAL41617,18,40.05555555555556,1707.0,No qualification
SAL41618,11,28.272727272727273,1972.0,Bachelor
SAL41621,9,30.444444444444443,1393.0,Certificate III/IV
SAL41623,1,62.0,1790.0,Diploma
SAL41624,6,48.333333333333336,1912.0,No qualification
SAL41625,7,33.142857142857146,1529.0,Bachelor
SAL41626,5,60.6,3412.0,Certificate III/IV
SAL41627,8,25.0,1621.0,No qualification
SAL41629,9,39.44444444444444,1179.0,Bachelor
SAL41630,7,42.857142857142854,1889.0,Certificate III/IV
SAL41632,2,63.0,1120.5,Postgraduate
SAL41635,2,13.5,1427.0,Certificate III/IV
SAL41636,18,42.5,1158.0,Bachelor
SAL41637,442,36.94117647058823,1306.0,No qualification
SAL41638,35,32.857142857142854,1117.0,Diploma
SAL41639,2,61.5,394.5,No qualification
SAL41640,5,34.8,894.0,No qualification
SAL41641,7,50.285714285714285,2104.0,Certificate III/IV
SAL41642,106,34.990566037735846,1272.0,No qualification
SAL41643,79,40.936708860759495,1362.0,No qualification
SAL41644,84,42.154761904761905,1472.5,No qualification
SAL41645,98,39.734693877551024,1280.0,No qualification
SAL41646,63,37.63492063492063,1242.0,No qualification
SAL41647,140,36.65,1347.5,Certificate III/IV
SAL41648,140,37.84285714285714,1523.0,No qualification
SAL41649,5,39.6,950.0,No qualification
SAL41650,1,5.0,1087.0,No qualification
SAL41651,1,36.0,2035.0,Diploma
SAL41652,1,82.0,1287.0,No qualification
SAL41653,1,67.0,1577.0,Bachelor
SAL41655,8,25.125,911.0,Bachelor
SAL41656,1,37.0,1000.0,No qualification
SAL41657,43,32.72093023255814,1300.0,No qualification
SAL41658,1,68.0,1740.0,Year 12
SAL41659,17,41.64705882352941,1910.0,Certificate III/IV
SAL41660,4,31.25,1001.5,No qualification
SAL41661,4,39.0,1629.0,No qualification
SAL41662,4,42.5,1598.5,No qualification
SAL41663,298,37.31208053691275,1387.5,No qualification
SAL41664,6,42.333333333333336,1543.5,Diploma
SAL41665,6,27.333333333333332,1481.0,No qualification
SAL41667,37,41.2972972972973,1101.0,Certificate III/IV
SAL41669,12,39.583333333333336,1762.5,Bachelor
SAL41670,5,42.4,677.0,Certificate III/IV
SAL41671,1,69.0,4581.0,Bachelor
SAL41674,5,29.2,2019.0,Year 12
SAL41675,35,41.34285714285714,1364.0,Year 12
SAL41679,2,36.5,791.5,Certificate III/IV
SAL41680,8,52.125,1283.0,No qualification
SAL41681,1,41.0,3086.0,Diploma
SAL41682,13,41.23076923076923,1422.0,No qualification
SAL41683,3,35.333333333333336,652.0,Bachelor
SAL41685,2,59.0,1085.0,Certificate III/IV
SAL41686,1,61.0,1424.0,No qualification
SAL41687,6,35.5,1426.0,Certificate III/IV
SAL41689,30,35.43333333333333,1864.0,No qualification
SAL41690,15,37.333333333333336,1305.0,No qualification
SAL41691,1,36.0,895.0,Certificate III/IV
SAL41692,5,32.2,924.0,Certificate III/IV
SAL41694,10,40.5,1624.0,No qualification
SAL41695,1,0.0,1522.0,Bachelor
SAL41696,1,47.0,10000.0,No qualification
SAL49494,137,36.22627737226277,1191.0,Certificate III/IV
SAL50001,4,46.75,905.5,Certificate III/IV
SAL50002,51,41.19607843137255,1195.0,No qualification
SAL50003,2,47.5,2776.5,Year 12
SAL50004,2,49.0,696.5,Bachelor
SAL50005,4,30.25,1243.5,Year 12
SAL50006,54,40.05555555555556,1398.5,Certificate III/IV
SAL50007,3,20.333333333333332,4004.0,No qualification
SAL50008,321,38.69781931464174,1354.0,Certificate III/IV
SAL50009,1,69.0,1957.0,Year 12
SAL50010,112,39.38392857142857,1317.5,No qualification
SAL50011,410,39.22195121951219,1346.0,No qualification
SAL50012,1,21.0,547.0,Certificate III/IV
SAL50013,23,33.95652173913044,1376.0,Year 12
SAL50014,3,27.666666666666668,672.0,Bachelor
SAL50016,28,39.0,1376.0,No qualification
SAL50017,4,50.0,1520.0,No qualification
SAL50018,1,38.0,1432.0,No qualification
SAL50019,12,44.75,1032.0,Bachelor
SAL50022,287,40.54355400696864,1299.0,Year 12
SAL50023,2,28.0,3805.0,Diploma
SAL50024,145,36.0,1279.0,No qualification
SAL50025,18,44.77777777777778,1694.0,Certificate III/IV
SAL50026,506,37.13833992094862,1311.0,No qualification
SAL50027,2,36.0,649.5,No qualification
SAL50029,2,34.5,478.5,Bachelor
SAL50030,3,34.333333333333336,1156.0,Certificate III/IV
SAL50031,95,39.49473684210526,1353.0,No qualification
SAL50032,129,36.41860465116279,1285.0,No qualification
SAL50034,63,36.77777777777778,1214.0,No qualification
SAL50035,231,34.268398268398265,1224.0,Year 12
SAL50036,332,37.774096385542165,1405.5,No qualification
SAL50037,278,36.388489208633096,1272.5,No qualification
SAL50038,64,41.109375,1072.0,No qualification
SAL50039,612,39.14052287581699,1294.0,No qualification
SAL50040,544,38.00919117647059,1463.5,No qualification
SAL50041,1,0.0,1089.0,Certificate III/IV
SAL50043,1,50.0,3218.0,Year 12
SAL50045,3,42.0,1193.0,Bachelor
SAL50046,1,52.0,2876.0,Postgraduate
SAL50047,1,50.0,931.0,Year 12
SAL50048,11,27.727272727272727,1361.0,No qualification
SAL50049,1,21.0,637.0,Postgraduate
SAL50050,2,33.5,2703.5,Diploma
SAL50051,44,38.68181818181818,1497.5,Year 12
SAL50052,5,20.4,857.0,No qualification
SAL50053,431,37.98143851508121,1378.0,No qualification
SAL50054,1537,37.27456083279115,1353.0,No qualification
SAL50055,511,37.788649706457925,1252.0,No qualification
SAL50056,17,34.529411764705884,1439.0,Certificate III/IV
SAL50057,1,78.0,3684.0,Certificate III/IV
SAL50059,4,37.25,944.0,Year 12
SAL50061,725,38.10344827586207,1330.0,No qualification
SAL50063,7,31.142857142857142,754.0,Bachelor
SAL50065,7,47.142857142857146,1301.0,Year 12
SAL50066,13,24.23076923076923,1541.0,Certificate III/IV
SAL50067,16,31.3125,1628.0,No qualification
SAL50068,43,37.58139534883721,1248.0,Certificate III/IV
SAL50069,435,36.795402298850576,1318.0,No qualification
SAL50071,3,42.0,677.0,Certificate III/IV
SAL50072,1,50.0,252.0,No qualification
SAL50074,2,41.0,1611.5,Certificate III/IV
SAL50075,48,35.6875,1609.0,No qualification
SAL50077,16,40.625,1179.0,Diploma
SAL50078,439,37.123006833712985,1299.0,No qualification
SAL50079,156,40.63461538461539,1481.0,No qualification
SAL50081,169,37.662721893491124,1233.0,No qualification
SAL50082,134,38.14179104477612,1515.0,No qualification
SAL50083,634,39.618296529968454,1319.5,No qualification
SAL50084,45,36.53333333333333,1145.0,Year 12
SAL50085,5,14.8,1332.0,No qualification
SAL50086,211,39.3696682464455,1420.0,Year 12
SAL50088,1,14.0,1757.0,Diploma
SAL50089,2,32.5,1061.5,No qualification
SAL50090,349,40.022922636103154,1282.0,No qualification
SAL50091,219,37.990867579908674,1525.0,No qualification
SAL50092,133,37.10526315789474,1298.0,No qualification
SAL50093,369,37.016260162601625,1370.0,Year 12
SAL50094,4,48.25,2055.5,Year 12
SAL50095,3,43.666666666666664,2025.0,Certificate III/IV
SAL50096,2,6.0,5672.5,Certificate III/IV
SAL50097,8,49.25,1381.0,Certificate III/IV
SAL50098,346,40.35549132947977,1379.0,No qualification
SAL50099,1,41.0,4554.0,No qualification
SAL50100,8,36.0,1206.0,Certificate III/IV
SAL50101,11,31.363636363636363,1173.0,Certificate III/IV
SAL50102,181,39.89502762430939,1465.0,No qualification
SAL50103,11,33.36363636363637,1834.0,Bachelor
SAL50104,58,39.689655172413794,1779.5,Year 12
SAL50105,280,38.94285714285714,1264.5,No qualification
SAL50106,8,29.5,1912.5,No qualification
SAL50107,7,30.0,1273.0,No qualification
SAL50109,4,44.0,798.0,Postgraduate
SAL50110,235,38.195744680851064,1362.0,No qualification
SAL50111,328,37.08536585365854,1311.0,No qualification
SAL50112,67,39.19402985074627,1280.0,No qualification
SAL50113,1,49.0,5327.0,No qualification
SAL50115,222,39.171171171171174,1484.0,No qualification
SAL50116,40,40.6,1306.0,No qualification
SAL50117,233,39.896995708154506,1251.0,No qualification
SAL50118,34,39.6764705882353,1812.0,No qualification
SAL50119,273,38.1025641025641,1259.0,No qualification
SAL50120,1,36.0,5487.0,Diploma
SAL50121,7,42.285714285714285,861.0,Certificate III/IV
SAL50123,59,35.54237288135593,1219.0,Year 12
